date,county,state,fips,cases,deaths
2020-03-30,Park,Colorado,08093,4,0
2020-03-30,Phillips,Colorado,08095,1,0
2020-03-30,Pitkin,Colorado,08097,29,2
2020-03-30,Pueblo,Colorado,08101,21,2
2020-03-30,Rio Grande,Colorado,08105,4,0
2020-03-30,Routt,Colorado,08107,16,0
2020-03-30,San Miguel,Colorado,08113,1,0
2020-03-30,Summit,Colorado,08117,14,0
2020-03-30,Teller,Colorado,08119,8,1
2020-03-30,Unknown,Colorado,,132,1
2020-03-30,Washington,Colorado,08121,1,0
2020-03-30,Weld,Colorado,08123,215,10
2020-03-30,Yuma,Colorado,08125,2,0
2020-03-31,Adams,Colorado,08001,185,2
2020-03-31,Alamosa,Colorado,08003,1,0
2020-03-31,Arapahoe,Colorado,08005,350,6
2020-03-31,Archuleta,Colorado,08007,1,0
2020-03-31,Baca,Colorado,08009,3,0
2020-03-31,Boulder,Colorado,08013,107,2
2020-03-31,Broomfield,Colorado,08014,20,1
2020-03-31,Chaffee,Colorado,08015,17,1
2020-03-31,Clear Creek,Colorado,08019,4,0
2020-03-31,Costilla,Colorado,08023,3,0
2020-03-31,Crowley,Colorado,08025,1,1
2020-03-31,Delta,Colorado,08029,1,0
2020-03-31,Denver,Colorado,08031,539,7
2020-03-31,Douglas,Colorado,08035,144,0
2020-03-31,Eagle,Colorado,08037,227,4
2020-03-31,El Paso,Colorado,08041,286,13
2020-03-31,Elbert,Colorado,08039,5,0
2020-03-31,Fremont,Colorado,08043,2,0
2020-03-31,Garfield,Colorado,08045,33,1
2020-03-31,Grand,Colorado,08049,4,0
2020-03-31,Gunnison,Colorado,08051,82,1
2020-03-31,Hinsdale,Colorado,08053,1,0
2020-03-31,Huerfano,Colorado,08055,1,0
2020-03-31,Jefferson,Colorado,08059,304,6
2020-03-31,Kit Carson,Colorado,08063,2,0
2020-03-31,La Plata,Colorado,08067,23,0
2020-03-31,Lake,Colorado,08065,1,0
2020-03-31,Larimer,Colorado,08069,99,6
2020-03-31,Lincoln,Colorado,08073,1,0
2020-03-31,Logan,Colorado,08075,6,0
2020-03-31,Mesa,Colorado,08077,14,0
2020-03-31,Mineral,Colorado,08079,2,0
2020-03-31,Moffat,Colorado,08081,4,0
2020-03-31,Montezuma,Colorado,08083,1,0
2020-03-31,Montrose,Colorado,08085,13,0
2020-03-31,Morgan,Colorado,08087,4,0
2020-03-31,Otero,Colorado,08089,3,0
2020-03-31,Park,Colorado,08093,3,0
2020-03-31,Phillips,Colorado,08095,1,0
2020-03-31,Pitkin,Colorado,08097,30,2
2020-03-31,Pueblo,Colorado,08101,21,2
2020-03-31,Rio Grande,Colorado,08105,5,0
2020-03-31,Routt,Colorado,08107,17,0
2020-03-31,Saguache,Colorado,08109,1,0
2020-03-31,San Miguel,Colorado,08113,4,0
2020-03-31,Summit,Colorado,08117,20,0
2020-03-31,Teller,Colorado,08119,7,1
2020-03-31,Unknown,Colorado,,129,1
2020-03-31,Washington,Colorado,08121,1,0
2020-03-31,Weld,Colorado,08123,255,12
2020-03-31,Yuma,Colorado,08125,2,0
2020-04-01,Adams,Colorado,08001,214,6
2020-04-01,Alamosa,Colorado,08003,4,0
2020-04-01,Arapahoe,Colorado,08005,381,7
2020-04-01,Archuleta,Colorado,08007,1,0
2020-04-01,Baca,Colorado,08009,3,0
2020-04-01,Boulder,Colorado,08013,114,2
2020-04-01,Broomfield,Colorado,08014,21,2
2020-04-01,Chaffee,Colorado,08015,17,1
2020-04-01,Clear Creek,Colorado,08019,6,0
2020-04-01,Costilla,Colorado,08023,3,0
2020-04-01,Crowley,Colorado,08025,1,1
2020-04-01,Delta,Colorado,08029,1,0
2020-04-01,Denver,Colorado,08031,586,8
2020-04-01,Douglas,Colorado,08035,158,0
2020-04-01,Eagle,Colorado,08037,295,4
2020-04-01,El Paso,Colorado,08041,314,14
2020-04-01,Elbert,Colorado,08039,5,0
2020-04-01,Fremont,Colorado,08043,2,0
2020-04-01,Garfield,Colorado,08045,34,1
2020-04-01,Grand,Colorado,08049,4,0
2020-04-01,Gunnison,Colorado,08051,84,1
2020-04-01,Hinsdale,Colorado,08053,1,0
2020-04-01,Huerfano,Colorado,08055,1,0
2020-04-01,Jefferson,Colorado,08059,356,7
2020-04-01,Kit Carson,Colorado,08063,4,0
2020-04-01,La Plata,Colorado,08067,23,0
2020-04-01,Lake,Colorado,08065,2,0
2020-04-01,Larimer,Colorado,08069,107,7
2020-04-01,Lincoln,Colorado,08073,1,0
2020-04-01,Logan,Colorado,08075,6,0
2020-04-01,Mesa,Colorado,08077,14,0
2020-04-01,Mineral,Colorado,08079,2,0
2020-04-01,Moffat,Colorado,08081,4,0
2020-04-01,Montezuma,Colorado,08083,1,0
2020-04-01,Montrose,Colorado,08085,13,0
2020-04-01,Morgan,Colorado,08087,5,0
2020-04-01,Otero,Colorado,08089,3,0
2020-04-01,Park,Colorado,08093,3,0
2020-04-01,Phillips,Colorado,08095,1,0
2020-04-01,Pitkin,Colorado,08097,33,2
2020-04-01,Pueblo,Colorado,08101,28,2
2020-04-01,Rio Grande,Colorado,08105,5,0
2020-04-01,Routt,Colorado,08107,19,0
2020-04-01,Saguache,Colorado,08109,1,0
2020-04-01,San Miguel,Colorado,08113,4,0
2020-04-01,Summit,Colorado,08117,23,0
2020-04-01,Teller,Colorado,08119,7,1
2020-04-01,Unknown,Colorado,,135,1
2020-04-01,Washington,Colorado,08121,1,0
2020-04-01,Weld,Colorado,08123,293,13
2020-04-01,Yuma,Colorado,08125,2,0
2020-04-02,Adams,Colorado,08001,260,7
2020-04-02,Alamosa,Colorado,08003,4,0
2020-04-02,Arapahoe,Colorado,08005,441,10
2020-04-02,Archuleta,Colorado,08007,1,0
2020-04-02,Baca,Colorado,08009,9,0
2020-04-02,Boulder,Colorado,08013,132,2
2020-04-02,Broomfield,Colorado,08014,30,2
2020-04-02,Chaffee,Colorado,08015,18,2
2020-04-02,Clear Creek,Colorado,08019,6,0
2020-04-02,Costilla,Colorado,08023,3,0
2020-04-02,Crowley,Colorado,08025,1,1
2020-04-02,Custer,Colorado,08027,1,0
2020-04-02,Delta,Colorado,08029,1,0
2020-04-02,Denver,Colorado,08031,643,11
2020-04-02,Douglas,Colorado,08035,171,1
2020-04-02,Eagle,Colorado,08037,314,4
2020-04-02,El Paso,Colorado,08041,340,16
2020-04-02,Elbert,Colorado,08039,5,0
2020-04-02,Fremont,Colorado,08043,2,0
2020-04-02,Garfield,Colorado,08045,43,1
2020-04-02,Grand,Colorado,08049,4,0
2020-04-02,Gunnison,Colorado,08051,86,1
2020-04-02,Hinsdale,Colorado,08053,1,0
2020-04-02,Huerfano,Colorado,08055,1,0
2020-04-02,Jefferson,Colorado,08059,385,9
2020-04-02,Kit Carson,Colorado,08063,4,0
2020-04-02,La Plata,Colorado,08067,24,0
2020-04-02,Lake,Colorado,08065,2,0
2020-04-02,Larimer,Colorado,08069,124,7
2020-04-02,Lincoln,Colorado,08073,1,0
2020-04-02,Logan,Colorado,08075,7,0
2020-04-02,Mesa,Colorado,08077,17,0
2020-04-02,Mineral,Colorado,08079,2,0
2020-04-02,Moffat,Colorado,08081,4,0
2020-04-02,Montezuma,Colorado,08083,3,1
2020-04-02,Montrose,Colorado,08085,14,0
2020-04-02,Morgan,Colorado,08087,7,0
2020-04-02,Otero,Colorado,08089,3,0
2020-04-02,Park,Colorado,08093,3,0
2020-04-02,Phillips,Colorado,08095,2,0
2020-04-02,Pitkin,Colorado,08097,36,2
2020-04-02,Pueblo,Colorado,08101,28,2
2020-04-02,Rio Grande,Colorado,08105,5,0
2020-04-02,Routt,Colorado,08107,23,0
2020-04-02,Saguache,Colorado,08109,3,0
2020-04-02,San Miguel,Colorado,08113,7,0
2020-04-02,Summit,Colorado,08117,26,0
2020-04-02,Teller,Colorado,08119,7,1
2020-04-02,Unknown,Colorado,,142,0
2020-04-02,Washington,Colorado,08121,1,0
2020-04-02,Weld,Colorado,08123,329,16
2020-04-02,Yuma,Colorado,08125,2,0
2020-04-03,Adams,Colorado,08001,294,9
2020-04-03,Alamosa,Colorado,08003,4,0
2020-04-03,Arapahoe,Colorado,08005,500,10
2020-04-03,Archuleta,Colorado,08007,1,0
2020-04-03,Baca,Colorado,08009,9,0
2020-04-03,Boulder,Colorado,08013,143,2
2020-04-03,Broomfield,Colorado,08014,36,2
2020-04-03,Chaffee,Colorado,08015,19,2
2020-04-03,Clear Creek,Colorado,08019,6,0
2020-04-03,Costilla,Colorado,08023,3,0
2020-04-03,Crowley,Colorado,08025,1,1
2020-04-03,Custer,Colorado,08027,2,0
2020-04-03,Delta,Colorado,08029,4,0
2020-04-03,Denver,Colorado,08031,716,14
2020-04-03,Douglas,Colorado,08035,194,2
2020-04-03,Eagle,Colorado,08037,333,5
2020-04-03,El Paso,Colorado,08041,374,18
2020-04-03,Elbert,Colorado,08039,6,0
2020-04-03,Fremont,Colorado,08043,2,0
2020-04-03,Garfield,Colorado,08045,45,1
2020-04-03,Grand,Colorado,08049,4,0
2020-04-03,Gunnison,Colorado,08051,88,1
2020-04-03,Hinsdale,Colorado,08053,1,0
2020-04-03,Huerfano,Colorado,08055,1,0
2020-04-03,Jefferson,Colorado,08059,440,13
2020-04-03,Kit Carson,Colorado,08063,4,0
2020-04-03,La Plata,Colorado,08067,25,0
2020-04-03,Lake,Colorado,08065,3,0
2020-04-03,Larimer,Colorado,08069,134,7
2020-04-03,Las Animas,Colorado,08071,1,0
2020-04-03,Lincoln,Colorado,08073,1,0
2020-04-03,Logan,Colorado,08075,7,0
2020-04-03,Mesa,Colorado,08077,20,0
2020-04-03,Mineral,Colorado,08079,2,0
2020-04-03,Moffat,Colorado,08081,4,0
2020-04-03,Montezuma,Colorado,08083,3,1
2020-04-03,Montrose,Colorado,08085,26,1
2020-04-03,Morgan,Colorado,08087,7,0
2020-04-03,Otero,Colorado,08089,3,0
2020-04-03,Park,Colorado,08093,5,0
2020-04-03,Phillips,Colorado,08095,2,0
2020-04-03,Pitkin,Colorado,08097,38,2
2020-04-03,Pueblo,Colorado,08101,39,2
2020-04-03,Rio Blanco,Colorado,08103,1,0
2020-04-03,Rio Grande,Colorado,08105,5,0
2020-04-03,Routt,Colorado,08107,28,0
2020-04-03,Saguache,Colorado,08109,3,0
2020-04-03,San Miguel,Colorado,08113,9,0
2020-04-03,Summit,Colorado,08117,35,0
2020-04-03,Teller,Colorado,08119,11,1
2020-04-03,Unknown,Colorado,,158,0
2020-04-03,Washington,Colorado,08121,1,0
2020-04-03,Weld,Colorado,08123,379,16
2020-04-03,Yuma,Colorado,08125,2,0
2020-04-04,Adams,Colorado,08001,320,9
2020-04-04,Alamosa,Colorado,08003,4,0
2020-04-04,Arapahoe,Colorado,08005,552,10
2020-04-04,Archuleta,Colorado,08007,1,0
2020-04-04,Baca,Colorado,08009,9,0
2020-04-04,Boulder,Colorado,08013,159,3
2020-04-04,Broomfield,Colorado,08014,44,2
2020-04-04,Chaffee,Colorado,08015,21,2
2020-04-04,Clear Creek,Colorado,08019,6,0
2020-04-04,Costilla,Colorado,08023,3,0
2020-04-04,Crowley,Colorado,08025,1,1
2020-04-04,Custer,Colorado,08027,2,0
2020-04-04,Delta,Colorado,08029,4,0
2020-04-04,Denver,Colorado,08031,769,14
2020-04-04,Douglas,Colorado,08035,209,3
2020-04-04,Eagle,Colorado,08037,333,5
2020-04-04,El Paso,Colorado,08041,406,22
2020-04-04,Elbert,Colorado,08039,9,1
2020-04-04,Fremont,Colorado,08043,3,0
2020-04-04,Garfield,Colorado,08045,45,1
2020-04-04,Grand,Colorado,08049,4,0
2020-04-04,Gunnison,Colorado,08051,90,1
2020-04-04,Hinsdale,Colorado,08053,1,0
2020-04-04,Huerfano,Colorado,08055,1,0
2020-04-04,Jefferson,Colorado,08059,483,15
2020-04-04,Kit Carson,Colorado,08063,5,0
2020-04-04,La Plata,Colorado,08067,25,0
2020-04-04,Lake,Colorado,08065,3,0
2020-04-04,Larimer,Colorado,08069,144,8
2020-04-04,Las Animas,Colorado,08071,1,0
2020-04-04,Lincoln,Colorado,08073,1,0
2020-04-04,Logan,Colorado,08075,8,0
2020-04-04,Mesa,Colorado,08077,20,0
2020-04-04,Mineral,Colorado,08079,2,0
2020-04-04,Moffat,Colorado,08081,4,0
2020-04-04,Montezuma,Colorado,08083,6,1
2020-04-04,Montrose,Colorado,08085,31,1
2020-04-04,Morgan,Colorado,08087,16,0
2020-04-04,Otero,Colorado,08089,3,0
2020-04-04,Ouray,Colorado,08091,2,0
2020-04-04,Park,Colorado,08093,5,0
2020-04-04,Phillips,Colorado,08095,3,0
2020-04-04,Pitkin,Colorado,08097,38,2
2020-04-04,Pueblo,Colorado,08101,39,2
2020-04-04,Rio Blanco,Colorado,08103,1,0
2020-04-04,Rio Grande,Colorado,08105,5,0
2020-04-04,Routt,Colorado,08107,29,0
2020-04-04,Saguache,Colorado,08109,3,0
2020-04-04,San Miguel,Colorado,08113,9,0
2020-04-04,Summit,Colorado,08117,43,0
2020-04-04,Teller,Colorado,08119,11,1
2020-04-04,Unknown,Colorado,,211,0
2020-04-04,Washington,Colorado,08121,1,0
2020-04-04,Weld,Colorado,08123,424,22
2020-04-04,Yuma,Colorado,08125,2,0
2020-04-05,Adams,Colorado,08001,354,10
2020-04-05,Alamosa,Colorado,08003,4,0
2020-04-05,Arapahoe,Colorado,08005,608,13
2020-04-05,Archuleta,Colorado,08007,6,0
2020-04-05,Baca,Colorado,08009,9,0
2020-04-05,Boulder,Colorado,08013,177,3
2020-04-05,Broomfield,Colorado,08014,50,2
2020-04-05,Chaffee,Colorado,08015,22,2
2020-04-05,Clear Creek,Colorado,08019,6,0
2020-04-05,Costilla,Colorado,08023,3,0
2020-04-05,Crowley,Colorado,08025,1,1
2020-04-05,Custer,Colorado,08027,2,0
2020-04-05,Delta,Colorado,08029,4,0
2020-04-05,Denver,Colorado,08031,825,16
2020-04-05,Douglas,Colorado,08035,223,4
2020-04-05,Eagle,Colorado,08037,339,5
2020-04-05,El Paso,Colorado,08041,435,25
2020-04-05,Elbert,Colorado,08039,9,1
2020-04-05,Fremont,Colorado,08043,3,0
2020-04-05,Garfield,Colorado,08045,46,1
2020-04-05,Grand,Colorado,08049,4,0
2020-04-05,Gunnison,Colorado,08051,93,1
2020-04-05,Hinsdale,Colorado,08053,1,0
2020-04-05,Huerfano,Colorado,08055,1,0
2020-04-05,Jefferson,Colorado,08059,519,17
2020-04-05,Kit Carson,Colorado,08063,5,0
2020-04-05,La Plata,Colorado,08067,31,0
2020-04-05,Lake,Colorado,08065,3,0
2020-04-05,Larimer,Colorado,08069,153,8
2020-04-05,Las Animas,Colorado,08071,1,0
2020-04-05,Lincoln,Colorado,08073,1,0
2020-04-05,Logan,Colorado,08075,9,0
2020-04-05,Mesa,Colorado,08077,22,0
2020-04-05,Mineral,Colorado,08079,2,0
2020-04-05,Moffat,Colorado,08081,4,0
2020-04-05,Montezuma,Colorado,08083,8,1
2020-04-05,Montrose,Colorado,08085,32,1
2020-04-05,Morgan,Colorado,08087,17,0
2020-04-05,Otero,Colorado,08089,3,0
2020-04-05,Ouray,Colorado,08091,2,0
2020-04-05,Park,Colorado,08093,5,0
2020-04-05,Phillips,Colorado,08095,3,0
2020-04-05,Pitkin,Colorado,08097,38,2
2020-04-05,Pueblo,Colorado,08101,44,2
2020-04-05,Rio Blanco,Colorado,08103,1,0
2020-04-05,Rio Grande,Colorado,08105,5,0
2020-04-05,Routt,Colorado,08107,29,0
2020-04-05,Saguache,Colorado,08109,3,0
2020-04-05,San Miguel,Colorado,08113,10,0
2020-04-05,Summit,Colorado,08117,45,0
2020-04-05,Teller,Colorado,08119,11,1
2020-04-05,Unknown,Colorado,,246,0
2020-04-05,Washington,Colorado,08121,1,0
2020-04-05,Weld,Colorado,08123,470,24
2020-04-05,Yuma,Colorado,08125,2,0
2020-04-06,Adams,Colorado,08001,367,12
2020-04-06,Alamosa,Colorado,08003,4,0
2020-04-06,Arapahoe,Colorado,08005,652,15
2020-04-06,Archuleta,Colorado,08007,6,0
2020-04-06,Baca,Colorado,08009,9,0
2020-04-06,Boulder,Colorado,08013,189,3
2020-04-06,Broomfield,Colorado,08014,50,2
2020-04-06,Chaffee,Colorado,08015,22,2
2020-04-06,Clear Creek,Colorado,08019,6,0
2020-04-06,Costilla,Colorado,08023,3,0
2020-04-06,Crowley,Colorado,08025,1,1
2020-04-06,Custer,Colorado,08027,2,0
2020-04-06,Delta,Colorado,08029,5,0
2020-04-06,Denver,Colorado,08031,847,15
2020-04-06,Douglas,Colorado,08035,227,4
2020-04-06,Eagle,Colorado,08037,355,5
2020-04-06,El Paso,Colorado,08041,441,28
2020-04-06,Elbert,Colorado,08039,9,1
2020-04-06,Fremont,Colorado,08043,3,0
2020-04-06,Garfield,Colorado,08045,47,1
2020-04-06,Grand,Colorado,08049,4,0
2020-04-06,Gunnison,Colorado,08051,95,1
2020-04-06,Hinsdale,Colorado,08053,1,0
2020-04-06,Huerfano,Colorado,08055,1,0
2020-04-06,Jefferson,Colorado,08059,540,18
2020-04-06,Kit Carson,Colorado,08063,5,0
2020-04-06,La Plata,Colorado,08067,32,0
2020-04-06,Lake,Colorado,08065,3,0
2020-04-06,Larimer,Colorado,08069,158,8
2020-04-06,Las Animas,Colorado,08071,1,0
2020-04-06,Lincoln,Colorado,08073,1,0
2020-04-06,Logan,Colorado,08075,11,0
2020-04-06,Mesa,Colorado,08077,25,0
2020-04-06,Mineral,Colorado,08079,2,0
2020-04-06,Moffat,Colorado,08081,4,0
2020-04-06,Montezuma,Colorado,08083,8,1
2020-04-06,Montrose,Colorado,08085,34,2
2020-04-06,Morgan,Colorado,08087,19,0
2020-04-06,Otero,Colorado,08089,4,0
2020-04-06,Ouray,Colorado,08091,2,0
2020-04-06,Park,Colorado,08093,5,0
2020-04-06,Phillips,Colorado,08095,3,0
2020-04-06,Pitkin,Colorado,08097,39,2
2020-04-06,Pueblo,Colorado,08101,44,2
2020-04-06,Rio Blanco,Colorado,08103,1,0
2020-04-06,Rio Grande,Colorado,08105,5,0
2020-04-06,Routt,Colorado,08107,29,0
2020-04-06,Saguache,Colorado,08109,3,0
2020-04-06,San Miguel,Colorado,08113,10,0
2020-04-06,Summit,Colorado,08117,47,0
2020-04-06,Teller,Colorado,08119,11,1
2020-04-06,Unknown,Colorado,,273,0
2020-04-06,Washington,Colorado,08121,1,0
2020-04-06,Weld,Colorado,08123,504,26
2020-04-06,Yuma,Colorado,08125,2,0
2020-04-07,Adams,Colorado,08001,388,14
2020-04-07,Alamosa,Colorado,08003,4,0
2020-04-07,Arapahoe,Colorado,08005,718,16
2020-04-07,Archuleta,Colorado,08007,6,0
2020-04-07,Baca,Colorado,08009,9,0
2020-04-07,Boulder,Colorado,08013,206,3
2020-04-07,Broomfield,Colorado,08014,50,2
2020-04-07,Chaffee,Colorado,08015,22,2
2020-04-07,Clear Creek,Colorado,08019,7,0
2020-04-07,Costilla,Colorado,08023,3,0
2020-04-07,Crowley,Colorado,08025,1,1
2020-04-07,Custer,Colorado,08027,2,0
2020-04-07,Delta,Colorado,08029,5,0
2020-04-07,Denver,Colorado,08031,884,31
2020-04-07,Douglas,Colorado,08035,232,8
2020-04-07,Eagle,Colorado,08037,372,5
2020-04-07,El Paso,Colorado,08041,457,28
2020-04-07,Elbert,Colorado,08039,9,1
2020-04-07,Fremont,Colorado,08043,4,0
2020-04-07,Garfield,Colorado,08045,48,1
2020-04-07,Grand,Colorado,08049,4,0
2020-04-07,Gunnison,Colorado,08051,95,1
2020-04-07,Hinsdale,Colorado,08053,1,0
2020-04-07,Huerfano,Colorado,08055,1,0
2020-04-07,Jefferson,Colorado,08059,579,21
2020-04-07,Kit Carson,Colorado,08063,5,0
2020-04-07,La Plata,Colorado,08067,34,0
2020-04-07,Lake,Colorado,08065,3,0
2020-04-07,Larimer,Colorado,08069,161,8
2020-04-07,Las Animas,Colorado,08071,1,0
2020-04-07,Lincoln,Colorado,08073,1,0
2020-04-07,Logan,Colorado,08075,13,0
2020-04-07,Mesa,Colorado,08077,27,0
2020-04-07,Mineral,Colorado,08079,2,0
2020-04-07,Moffat,Colorado,08081,4,0
2020-04-07,Montezuma,Colorado,08083,8,1
2020-04-07,Montrose,Colorado,08085,35,3
2020-04-07,Morgan,Colorado,08087,23,0
2020-04-07,Otero,Colorado,08089,4,0
2020-04-07,Ouray,Colorado,08091,3,0
2020-04-07,Park,Colorado,08093,5,0
2020-04-07,Phillips,Colorado,08095,3,0
2020-04-07,Pitkin,Colorado,08097,39,2
2020-04-07,Pueblo,Colorado,08101,46,3
2020-04-07,Rio Blanco,Colorado,08103,1,0
2020-04-07,Rio Grande,Colorado,08105,5,0
2020-04-07,Routt,Colorado,08107,32,0
2020-04-07,Saguache,Colorado,08109,3,0
2020-04-07,San Miguel,Colorado,08113,10,0
2020-04-07,Summit,Colorado,08117,53,0
2020-04-07,Teller,Colorado,08119,12,1
2020-04-07,Unknown,Colorado,,249,0
2020-04-07,Washington,Colorado,08121,1,0
2020-04-07,Weld,Colorado,08123,537,27
2020-04-07,Yuma,Colorado,08125,2,0
2020-04-08,Adams,Colorado,08001,417,14
2020-04-08,Alamosa,Colorado,08003,5,0
2020-04-08,Arapahoe,Colorado,08005,764,19
2020-04-08,Archuleta,Colorado,08007,6,0
2020-04-08,Baca,Colorado,08009,9,0
2020-04-08,Boulder,Colorado,08013,207,3
2020-04-08,Broomfield,Colorado,08014,52,2
2020-04-08,Chaffee,Colorado,08015,23,2
2020-04-08,Clear Creek,Colorado,08019,7,0
2020-04-08,Costilla,Colorado,08023,3,0
2020-04-08,Crowley,Colorado,08025,1,1
2020-04-08,Custer,Colorado,08027,2,0
2020-04-08,Delta,Colorado,08029,5,1
2020-04-08,Denver,Colorado,08031,927,33
2020-04-08,Douglas,Colorado,08035,244,8
2020-04-08,Eagle,Colorado,08037,374,5
2020-04-08,El Paso,Colorado,08041,472,30
2020-04-08,Elbert,Colorado,08039,10,1
2020-04-08,Fremont,Colorado,08043,4,0
2020-04-08,Garfield,Colorado,08045,49,1
2020-04-08,Grand,Colorado,08049,4,0
2020-04-08,Gunnison,Colorado,08051,98,1
2020-04-08,Hinsdale,Colorado,08053,1,0
2020-04-08,Huerfano,Colorado,08055,1,0
2020-04-08,Jefferson,Colorado,08059,610,23
2020-04-08,Kit Carson,Colorado,08063,5,0
2020-04-08,La Plata,Colorado,08067,34,0
2020-04-08,Lake,Colorado,08065,3,0
2020-04-08,Larimer,Colorado,08069,167,8
2020-04-08,Las Animas,Colorado,08071,1,0
2020-04-08,Lincoln,Colorado,08073,1,0
2020-04-08,Logan,Colorado,08075,13,0
2020-04-08,Mesa,Colorado,08077,32,0
2020-04-08,Mineral,Colorado,08079,2,0
2020-04-08,Moffat,Colorado,08081,3,0
2020-04-08,Montezuma,Colorado,08083,8,1
2020-04-08,Montrose,Colorado,08085,35,3
2020-04-08,Morgan,Colorado,08087,23,0
2020-04-08,Otero,Colorado,08089,4,0
2020-04-08,Ouray,Colorado,08091,3,0
2020-04-08,Park,Colorado,08093,5,0
2020-04-08,Phillips,Colorado,08095,4,0
2020-04-08,Pitkin,Colorado,08097,39,2
2020-04-08,Pueblo,Colorado,08101,46,3
2020-04-08,Rio Blanco,Colorado,08103,1,0
2020-04-08,Rio Grande,Colorado,08105,5,0
2020-04-08,Routt,Colorado,08107,32,0
2020-04-08,Saguache,Colorado,08109,3,0
2020-04-08,San Miguel,Colorado,08113,10,0
2020-04-08,Summit,Colorado,08117,56,0
2020-04-08,Teller,Colorado,08119,12,1
2020-04-08,Unknown,Colorado,,237,0
2020-04-08,Washington,Colorado,08121,1,0
2020-04-08,Weld,Colorado,08123,573,30
2020-04-08,Yuma,Colorado,08125,2,0
2020-04-09,Adams,Colorado,08001,475,16
2020-04-09,Alamosa,Colorado,08003,7,2
2020-04-09,Arapahoe,Colorado,08005,877,24
2020-04-09,Archuleta,Colorado,08007,6,0
2020-04-09,Baca,Colorado,08009,9,0
2020-04-09,Boulder,Colorado,08013,217,7
2020-04-09,Broomfield,Colorado,08014,61,2
2020-04-09,Chaffee,Colorado,08015,26,3
2020-04-09,Clear Creek,Colorado,08019,10,0
2020-04-09,Costilla,Colorado,08023,3,0
2020-04-09,Crowley,Colorado,08025,1,1
2020-04-09,Custer,Colorado,08027,2,0
2020-04-09,Delta,Colorado,08029,6,1
2020-04-09,Denver,Colorado,08031,1031,38
2020-04-09,Douglas,Colorado,08035,270,10
2020-04-09,Eagle,Colorado,08037,394,5
2020-04-09,El Paso,Colorado,08041,534,32
2020-04-09,Elbert,Colorado,08039,10,1
2020-04-09,Fremont,Colorado,08043,5,0
2020-04-09,Garfield,Colorado,08045,50,2
2020-04-09,Gilpin,Colorado,08047,1,0
2020-04-09,Grand,Colorado,08049,4,0
2020-04-09,Gunnison,Colorado,08051,99,2
2020-04-09,Hinsdale,Colorado,08053,1,0
2020-04-09,Huerfano,Colorado,08055,1,0
2020-04-09,Jefferson,Colorado,08059,660,25
2020-04-09,Kit Carson,Colorado,08063,6,0
2020-04-09,La Plata,Colorado,08067,37,0
2020-04-09,Lake,Colorado,08065,4,0
2020-04-09,Larimer,Colorado,08069,174,9
2020-04-09,Las Animas,Colorado,08071,2,0
2020-04-09,Lincoln,Colorado,08073,1,0
2020-04-09,Logan,Colorado,08075,13,0
2020-04-09,Mesa,Colorado,08077,32,0
2020-04-09,Mineral,Colorado,08079,2,0
2020-04-09,Moffat,Colorado,08081,3,0
2020-04-09,Montezuma,Colorado,08083,8,1
2020-04-09,Montrose,Colorado,08085,38,3
2020-04-09,Morgan,Colorado,08087,44,0
2020-04-09,Otero,Colorado,08089,5,0
2020-04-09,Ouray,Colorado,08091,4,1
2020-04-09,Park,Colorado,08093,5,0
2020-04-09,Phillips,Colorado,08095,4,0
2020-04-09,Pitkin,Colorado,08097,39,2
2020-04-09,Prowers,Colorado,08099,1,0
2020-04-09,Pueblo,Colorado,08101,48,3
2020-04-09,Rio Blanco,Colorado,08103,1,0
2020-04-09,Rio Grande,Colorado,08105,5,0
2020-04-09,Routt,Colorado,08107,32,0
2020-04-09,Saguache,Colorado,08109,3,0
2020-04-09,San Miguel,Colorado,08113,11,0
2020-04-09,Summit,Colorado,08117,57,0
2020-04-09,Teller,Colorado,08119,12,1
2020-04-09,Unknown,Colorado,,233,0
2020-04-09,Washington,Colorado,08121,2,0
2020-04-09,Weld,Colorado,08123,614,36
2020-04-09,Yuma,Colorado,08125,2,0
2020-04-10,Adams,Colorado,08001,543,23
2020-04-10,Alamosa,Colorado,08003,7,2
2020-04-10,Arapahoe,Colorado,08005,931,30
2020-04-10,Archuleta,Colorado,08007,6,0
2020-04-10,Baca,Colorado,08009,9,0
2020-04-10,Boulder,Colorado,08013,234,7
2020-04-10,Broomfield,Colorado,08014,68,2
2020-04-10,Chaffee,Colorado,08015,27,3
2020-04-10,Clear Creek,Colorado,08019,11,0
2020-04-10,Costilla,Colorado,08023,3,0
2020-04-10,Crowley,Colorado,08025,1,1
2020-04-10,Custer,Colorado,08027,2,0
2020-04-10,Delta,Colorado,08029,6,1
2020-04-10,Denver,Colorado,08031,1113,42
2020-04-10,Douglas,Colorado,08035,282,10
2020-04-10,Eagle,Colorado,08037,426,5
2020-04-10,El Paso,Colorado,08041,550,33
2020-04-10,Elbert,Colorado,08039,13,1
2020-04-10,Fremont,Colorado,08043,5,0
2020-04-10,Garfield,Colorado,08045,52,2
2020-04-10,Gilpin,Colorado,08047,1,0
2020-04-10,Grand,Colorado,08049,4,0
2020-04-10,Gunnison,Colorado,08051,101,2
2020-04-10,Hinsdale,Colorado,08053,1,0
2020-04-10,Huerfano,Colorado,08055,1,0
2020-04-10,Jefferson,Colorado,08059,683,25
